2	109376814	109380182
1	109380182	109463759
1	109490837	109556481
1	109583560	109606169
2	109606169	109620053
1	109620053	109627659
1	109954441	109970612
2	109970612	109979751
3	109979751	109982783
4	109982783	109988334
5	109988334	109988386
6	109988386	109988741
7	109988741	109988772
8	109988772	109989689
7	109989689	109990027
6	109990027	109992972
5	109992972	109993086
4	109993086	109994124
3	109994124	109999446
2	109999446	109999961
1	109999961	110006486
1	110019656	110020757
2	110020757	110023298
3	110023298	110025520
5	110025520	110025907
6	110025907	110030105
7	110030105	110030649
8	110030649	110030979
7	110030979	110033049
8	110033049	110035790
9	110035790	110037055
8	110037055	110041457
7	110041457	110042911
6	110042911	110044476
5	110044476	110054404
3	110054404	110057325
2	110057325	110058541
1	110058541	110059006
1	110703607	110704378
1	110756363	110759664
1	110831091	110838240
2	111142680	111170391
3	111170391	111173115
4	111173115	111173167
6	111173167	111175886
7	111175886	111176350
9	111176350	111178296
10	111178296	111179088
11	111179088	111180121
12	111180121	111180501
18	111180501	111180773
19	111180773	111182243
18	111182243	111184586
16	111184586	111187872
15	111187872	111189246
7	111189246	111189600
6	111189600	111189735
5	111189735	111189749
4	111189749	111190290
3	111190290	111193633
2	111193633	111194582
1	111194582	111196092
1	111551934	111587587
1	111588918	111596256
1	111625374	111629849
2	111629849	111631018
3	111631018	111633814
2	111633814	111636507
1	111636507	111637017
1	111730660	111732439
4	111732439	111734674
3	111734674	111734750
2	111734750	111735827
1	111777127	111784755
1	112396182	112487442
2	112487442	112490979
3	112490979	112491625
5	112491625	112493274
6	112493274	112493657
7	112493657	112495870
8	112495870	112496617
9	112496617	112497200
10	112497200	112497782
11	112497782	112498913
10	112498913	112505805
9	112505805	112505904
8	112505904	112506339
7	112506339	112506348
6	112506348	112506352
5	112506352	112512047
4	112512047	112512823
2	112512823	112516321
1	112516321	112594062
1	112636628	112639206
1	112793533	112796480
1	112958658	113048153
2	113048153	113065234
3	113065234	113236341
2	113236341	113251567
3	113251567	113304968
2	113304968	113343812
2	113343812	113409780
3	113409780	113411786
4	113411786	113412759
5	113412759	113412863
6	113412863	113415300
5	113415300	113415317
4	113415317	113416967
3	113416967	113417817
2	113417817	113689017
3	113689017	113690049
2	113690049	113839225
3	113839225	113841108
4	113841108	113847608
3	113847608	113847610
2	113847610	113884455
3	113884455	113897620
2	113897620	114068341
3	114068341	114072796
2	114072796	114245635
3	114245635	114247761
2	114247761	114609082
4	114609082	114610154
2	114610154	115525218
3	115525218	115529471
4	115529471	115681450
5	115681450	115686021
4	115686021	115870562
3	115870562	115969481
2	115969481	116030772
3	116030772	116034602
2	116034602	116344127
3	116344127	116364486
2	116364486	116500791
1	116500791	116542895
1	116778663	116781171
1	116781171	116791664
1	116927828	116961521
3	116961521	116966438
4	116966438	116970419
5	116970419	117004368
4	117004368	117005074
3	117005074	117005075
2	117005075	117076198
1	117076198	117128034
1	117682003	117683406
1	117811591	117815812
1	117968996	117970228
1	118228296	118547581
1	118721481	118726986
1	119030780	119183750
1	119383460	119390866
1	119553635	119814298
2	119814298	119815334
1	119815334	119818219
2	119818219	119873987
3	119873987	119874484
2	119874484	119892957
3	119892957	119900184
4	119900184	119911627
5	119911627	119916400
6	119916400	119916907
7	119916907	119917455
8	119917455	119924702
9	119924702	119924945
11	119924945	119928513
10	119928513	119929020
8	119929020	119937056
7	119937056	119941185
6	119941185	119947406
5	119947406	119951038
4	119951038	119955252
3	119955252	119956126
2	119956126	119963965
1	119963965	120016100
2	120067972	120068836
3	120068836	120115614
2	120115614	120189801
3	120189801	120192437
4	120192437	120207516
3	120207516	120249992
2	120249992	120332743
3	120332743	120335637
2	120335637	120349939
3	120349939	120352967
2	120352967	120432023
1	120432023	120436583
2	120436583	120493487
1	120493487	120568788
2	120568788	120614627
3	120614627	120615785
2	120615785	120616494
3	120616494	120619167
2	120619167	120619212
3	120619212	120621580
2	120621580	120671324
1	120671324	120689195
2	120689195	120697970
1	120697970	120712250
2	120712250	120727975
3	120727975	120734056
2	120734056	120789515
3	120789515	120807513
2	120807513	120866130
3	120866130	120874363
5	120874363	120875167
4	120875167	120902013
5	120902013	120992603
3	120992603	121013322
1	121013322	121047873
1	121055666	121056661
2	121056661	121057269
3	121057269	121057655
2	121057655	121058981
1	121058981	121059540
2	121059540	121061611
1	121061611	121087887
1	121143962	121176554
2	121176554	121180116
3	121180116	121184913
2	121184913	121184933
3	121184933	121184934
2	121184934	121185222
1	121185222	121185357
1	121185923	121186433
2	121186433	121186440
3	121186440	121186645
2	121186645	121186651
1	121186651	121186957
1	140903396	141477000
2	141477000	141477029
3	141477029	141479031
2	141479031	141479777
3	141479777	141481606
4	141481606	141481781
5	141481781	141482467
4	141482467	141482609
3	141482609	141482849
2	141482849	141482868
3	141482868	141483201
4	141483201	141483808
3	141483808	141528150
4	141528150	141663628
5	141663628	141726101
6	141726101	141732168
7	141732168	141749558
6	141749558	141759855
5	141759855	141765769
4	141765769	141822864
5	141822864	141830585
6	141830585	141861400
5	141861400	141883055
6	141883055	141884073
5	141884073	141905037
4	141905037	141906719
3	141906719	141962727
2	141962727	141963731
1	141963731	142096907
1	142097726	142099955
1	142121960	142122059
2	142122059	142122066
3	142122066	142122088
4	142122088	142123239
3	142123239	142123252
2	142123252	142123319
1	142123319	142206285
2	142206285	142293439
1	142293439	142356882
1	142642781	142643380
2	142643380	142645745
1	142645745	142645790
2	142645790	142646350
3	142646350	142648614
2	142648614	142653784
3	142653784	142654816
2	142654816	142690296
3	142690296	142702981
4	142702981	142706562
3	142706562	142720009
4	142720009	142720164
3	142720164	142736050
4	142736050	142785224
3	142785224	142804543
2	142804543	143001289
3	143001289	143002711
2	143002711	143026080
3	143026080	143034396
4	143034396	143111804
3	143111804	143164104
2	143164104	143172711
3	143172711	143176217
2	143176217	143180903
3	143180903	143182946
2	143182946	143214424
3	143214424	143233902
2	143233902	143327178
3	143327178	143527303
2	143527303	143534835
3	143534835	143539333
2	143539333	143586336
4	143586336	143597265
5	143597265	143597874
6	143597874	143600167
5	143600167	143605384
6	143605384	143606731
5	143606731	143606795
6	143606795	143607406
7	143607406	143607552
8	143607552	143607629
9	143607629	143607654
10	143607654	143612403
9	143612403	143612409
8	143612409	143612418
9	143612418	143612530
8	143612530	143612537
9	143612537	143612539
10	143612539	143618166
9	143618166	143618198
8	143618198	143618398
7	143618398	143618587
6	143618587	143619364
5	143619364	143624905
3	143624905	143631375
4	143631375	143661417
5	143661417	143665704
6	143665704	143665712
7	143665712	143666778
6	143666778	143673834
8	143673834	143782866
9	143782866	143790285
10	143790285	143791088
9	143791088	143791172
8	143791172	143791318
6	143791318	143791479
7	143791479	143791860
6	143791860	143802497
7	143802497	143804075
8	143804075	143804233
9	143804233	143804306
10	143804306	143804308
11	143804308	143807163
10	143807163	143808376
9	143808376	143808439
8	143808439	143808446
7	143808446	143808689
6	143808689	143808992
5	143808992	143815877
4	143815877	143828853
5	143828853	143834992
6	143834992	143852300
7	143852300	143864903
8	143864903	143883975
7	143883975	143900678
8	143900678	143900896
9	143900896	143900899
8	143900899	143903675
7	143903675	143921702
8	143921702	143923567
7	143923567	143929761
6	143929761	143971149
7	143971149	143981311
8	143981311	143984336
7	143984336	143993758
8	143993758	143999773
7	143999773	144002313
8	144002313	144005452
9	144005452	144005845
10	144005845	144005888
11	144005888	144011561
10	144011561	144020182
9	144020182	144023135
10	144023135	144036453
12	144036453	144041631
13	144041631	144052078
14	144052078	144053415
13	144053415	144061077
15	144061077	144068232
14	144068232	144068323
12	144068323	144071446
13	144071446	144072602
12	144072602	144073244
13	144073244	144073252
14	144073252	144073256
15	144073256	144074795
16	144074795	144076115
17	144076115	144077671
16	144077671	144077829
15	144077829	144077969
11	144077969	144080861
10	144080861	144083768
9	144083768	144087434
8	144087434	144091155
6	144091155	144097032
5	144097032	144104827
4	144104827	144106312
5	144106312	144145847
6	144145847	144147262
5	144147262	144162829
4	144162829	144183079
5	144183079	144183242
6	144183242	144185322
5	144185322	144186098
4	144186098	144194710
3	144194710	144244532
4	144244532	144255274
3	144255274	144272574
4	144272574	144273821
3	144273821	144308473
5	144308473	144320665
4	144320665	144321567
5	144321567	144337336
8	144337336	144337623
9	144337623	144339527
10	144339527	144458820
4	144458820	144479874
3	144479874	144516065
2	144516065	144543331
3	144543331	144594476
4	144594476	144653806
5	144653806	144655104
4	144655104	144692908
5	144692908	144701906
4	144701906	144724627
2	144724627	144746063
4	144746063	144750307
2	144750307	144761130
3	144761130	144767356
2	144767356	144787864
3	144787864	144791608
2	144791608	144799120
3	144799120	144800125
2	144800125	144872494
3	144872494	144936477
2	144936477	145128642
3	145128642	145136068
2	145136068	145161546
3	145161546	145164166
2	145164166	145301974
1	145301974	145312377
2	145312377	145315276
1	145315276	145351618
2	145351618	145360178
3	145360178	145393985
2	145393985	145550490
1	145550490	145708347
2	145708347	145858228
1	145858228	145950785
2	145950785	145952082
1	145952082	146097096
2	146097096	146106370
1	146106370	146151735
2	146151735	146202411
3	146202411	146216835
4	146216835	146219055
5	146219055	146219746
6	146219746	146221065
5	146221065	146221411
6	146221411	146240568
7	146240568	146242375
6	146242375	146256205
5	146256205	146259198
4	146259198	146268901
5	146268901	146273899
6	146273899	146275557
5	146275557	146276990
6	146276990	146280890
5	146280890	146288629
6	146288629	146292286
7	146292286	146293282
10	146293282	146323728
11	146323728	146326537
10	146326537	146380603
11	146380603	146442922
12	146442922	146462600
11	146462600	146470213
12	146470213	146473822
11	146473822	146476038
13	146476038	146477425
11	146477425	146483061
10	146483061	146578326
11	146578326	146719169
10	146719169	146780429
11	146780429	146825987
12	146825987	146855968
14	146855968	146860454
12	146860454	146862821
13	146862821	146905437
12	146905437	147017157
13	147017157	147018012
15	147018012	147022498
13	147022498	147024865
14	147024865	147056085
13	147056085	147067757
12	147067757	147115262
13	147115262	147116762
12	147116762	147119727
13	147119727	147162330
14	147162330	147169636
13	147169636	147194354
14	147194354	147200047
13	147200047	147217833
12	147217833	147298290
11	147298290	147302889
12	147302889	147303148
13	147303148	147305744
30	147305744	147306690
33	147306690	147308446
34	147308446	147311729
32	147311729	147314918
33	147314918	147327306
32	147327306	147331145
30	147331145	147333923
33	147333923	147356586
32	147356586	147375745
33	147375745	147377167
33	147377167	147382788
32	147382788	147387670
31	147387670	147390776
32	147390776	147392563
31	147392563	147404137
32	147404137	147411558
31	147411558	147414362
30	147414362	147421972
29	147421972	147425688
28	147425688	147427061
24	147427061	147467750
25	147467750	147478120
18	147478120	147484617
18	147484617	147495710
19	147495710	147505129
18	147505129	147507662
18	147507662	147509945
16	147509945	147521567
15	147521567	147522032
14	147522032	147526040
13	147526040	147588154
12	147588154	147593087
13	147593087	147595560
14	147595560	147599388
13	147599388	147700280
12	147700280	147858378
11	147858378	147907267
12	147907267	147913428
13	147913428	147920576
14	147920576	147927313
13	147927313	147941416
12	147941416	147955478
13	147955478	147972372
14	147972372	147979384
13	147979384	147980066
14	147980066	147980523
11	147980523	147981074
12	147981074	147981078
13	147981078	147982309
12	147982309	147984910
11	147984910	147984915
10	147984915	147986333
9	147986333	148007267
8	148007267	148017945
9	148017945	148020061
8	148020061	148039974
6	148039974	148041560
7	148041560	148081544
8	148081544	148082160
7	148082160	148087465
6	148087465	148087614
5	148087614	148088263
6	148088263	148102904
5	148102904	148119731
4	148119731	148133136
3	148133136	148142748
2	148142748	148257137
1	148257137	148262603
1	148936576	148940308
1	148945534	148947612
1	149010116	149031900
2	149031900	149039294
1	149039294	149059240
1	149507166	149585357
2	149585357	149595418
3	149595418	149599791
6	149599791	149599962
7	149599962	149603323
8	149603323	149611327
7	149611327	149664502
6	149664502	149671472
4	149671472	149674329
3	149674329	149678259
1	149678259	149679804
1	150056233	150063393
1	150346613	150350663
1	150445059	150449799
3	150449799	150452330
4	150452330	150452906
6	150452906	150453772
5	150453772	150453775
3	150453775	150453878
2	150453878	150454544
3	150454544	150457364
2	150457364	150458231
1	150480555	150490330
1	150529970	150547363
2	150547363	150550238
1	150550238	150551253
1	150643334	150657076
1	150720293	150739463
2	150739463	150776972
3	150776972	150796456
5	150796456	150797134
7	150797134	150803384
8	150803384	150810642
9	150810642	150812266
10	150812266	150816580
12	150816580	150816893
13	150816893	150819989
8	150819989	150821592
9	150821592	150821800
10	150821800	150821805
11	150821805	150822167
12	150822167	150822330
13	150822330	150822589
15	150822589	150823073
16	150823073	150824684
17	150824684	150828032
16	150828032	150835102
17	150835102	150838890
16	150838890	150839696
17	150839696	150847144
16	150847144	150850302
15	150850302	150852631
14	150852631	150852905
13	150852905	150853218
12	150853218	150853342
11	150853342	150854366
10	150854366	150854502
9	150854502	150855544
8	150855544	150857766
7	150857766	150866359
6	150866359	150869600
5	150869600	150875096
3	150875096	150910842
4	150910842	150912972
3	150912972	150915469
4	150915469	150915515
5	150915515	150915736
6	150915736	150923166
5	150923166	150924163
4	150924163	150924934
3	150924934	150927551
2	150927551	150938537
3	150938537	150938629
4	150938629	150949332
5	150949332	151001420
4	151001420	151005850
3	151005850	151013059
5	151013059	151023430
4	151023430	151025776
5	151025776	151025966
6	151025966	151026496
7	151026496	151027011
8	151027011	151027733
9	151027733	151027995
10	151027995	151028547
11	151028547	151030779
12	151030779	151033105
11	151033105	151035324
10	151035324	151036431
9	151036431	151036463
7	151036463	151036980
6	151036980	151039071
5	151039071	151040222
3	151040222	151041038
2	151041038	151042150
1	151042150	151164777
1	151551932	151569690
2	151569690	151588145
1	151588145	151607803
1	151677134	151685619
1	151940298	151954284
2	151954284	151959872
1	151959872	151960688
1	151981612	151983167
1	152018763	152020349
2	152020349	152022707
3	152022707	152040053
1	152347532	152351311
1	152777660	152779607
1	152855287	152857235
1	153084977	153149168
1	153361602	153361603
2	153361603	153412761
3	153412761	153422551
2	153422551	153448723
3	153448723	153450569
2	153450569	153451033
3	153451033	153455784
4	153455784	153461604
5	153461604	153464086
4	153464086	153467684
3	153467684	153468579
4	153468579	153470618
3	153470618	153471710
2	153471710	153473679
3	153473679	153480482
2	153480482	153489907
3	153489907	153502429
5	153502429	153508303
3	153508303	153511518
5	153511518	153514946
3	153514946	153541655
2	153541655	153581431
1	153581431	153920459
2	153920459	153923318
3	153923318	153927851
4	153927851	153929981
3	153929981	153938196
2	153938196	153940133
1	153940133	154184585
1	154792346	154793094
2	154793094	154793297
3	154793297	154793347
5	154793347	154793352
6	154793352	154795558
5	154795558	154795578
3	154795578	154795636
2	154795636	154795797
1	154795797	154795835
1	154996956	155003668
1	155440245	155442221
1	155978387	155980396
1	156308318	156309570
1	156491449	156503686
1	156783620	156783977
3	156783977	156785563
4	156785563	156786829
5	156786829	156787041
4	156787041	156788016
1	156993464	156994771
1	157133925	157133963
2	157133963	157134135
3	157134135	157134150
4	157134150	157134154
5	157134154	157134155
6	157134155	157134158
7	157134158	157136605
4	157136605	157136608
3	157136608	157136615
2	157136615	157136708
1	157136708	157136752
1	157221997	157227761
2	157227761	157227826
3	157227826	157227938
4	157227938	157232827
3	157232827	157233464
2	157233464	157233914
1	157233914	157253192
1	157278956	157283420
1	157915081	157915204
2	157915204	157915303
3	157915303	157916305
2	157916305	157916336
1	157916336	157916524
1	158418318	158419818
1	158929056	158941968
1	159428462	159438144
1	159610879	159658059
2	159658059	159669654
3	159669654	159672939
4	159672939	159678135
5	159678135	159679236
6	159679236	159680037
7	159680037	159686683
8	159686683	159690724
7	159690724	159694090
6	159694090	159717869
5	159717869	159718340
4	159718340	159730122
5	159730122	159732817
4	159732817	159745304
5	159745304	159745305
6	159745305	159749902
7	159749902	159758182
8	159758182	159761664
9	159761664	159761845
10	159761845	159767935
11	159767935	159769570
10	159769570	159777717
13	159777717	159778034
14	159778034	159789853
15	159789853	159821663
14	159821663	159831229
15	159831229	159831257
16	159831257	159832916
15	159832916	159845486
14	159845486	159884140
12	159884140	159887552
13	159887552	159890629
12	159890629	159899278
11	159899278	159901749
10	159901749	159905010
9	159905010	159906183
8	159906183	159912627
7	159912627	159913343
6	159913343	159913394
5	159913394	159913448
4	159913448	159933356
3	159933356	159940306
2	159940306	159948176
1	159948176	160241240
2	160241240	160331092
3	160331092	160342772
4	160342772	160343145
5	160343145	160344771
4	160344771	160346951
3	160346951	160355955
4	160355955	160374743
5	160374743	160406966
6	160406966	160422610
8	160422610	160435892
9	160435892	160440019
7	160440019	160445771
6	160445771	160450417
5	160450417	160506331
6	160506331	160539290
5	160539290	160575903
6	160575903	160578607
5	160578607	160612442
4	160612442	160619569
5	160619569	160620836
4	160620836	160626632
3	160626632	160643940
2	160643940	160743792
3	160743792	160745458
2	160745458	160769980
1	160769980	161141819
2	161153719	161154043
3	161154043	161156130
1	161156130	161159900
1	161574673	161581055
1	162113502	162168880
2	162168880	162171777
1	162171777	162330459
1	162504226	162527361
2	162527361	162530434
1	162530434	162589049
1	162647580	162655215
1	163684150	163688498
2	163688498	163688616
3	163688616	163690699
2	163690699	163690794
1	163690794	163692160
1	163808794	163826002
1	163915533	163917071
1	164052127	164064590
2	164064590	164078353
1	164097752	164106356
1	164170586	164180398
1	164442179	164451105
2	164451105	164453091
3	164453091	164457262
2	164457262	164458301
1	164458301	164460994
1	164635080	164638013
1	164758503	164810166
2	164810166	164812966
3	164812966	164868402
2	164868402	164884225
1	164884225	164917609
1	165025361	165033674
1	165220490	165430385
2	165430385	165430710
3	165430710	165431430
4	165431430	165432538
5	165432538	165432984
4	165432984	165434173
5	165434173	165443534
4	165443534	165446966
3	165446966	165447415
2	165447415	165447752
1	165447752	165459990
1	166061707	166290929
2	166290929	166291183
3	166291183	166291198
4	166291198	166291201
5	166291201	166292356
4	166292356	166292360
3	166292360	166292371
2	166292371	166292593
1	166292593	166355739
2	166355739	166358038
1	166358038	166445800
2	166445800	166456848
1	166456848	166604693
2	166604693	166609973
1	166609973	166619686
1	166693627	166695474
1	167114988	167155209
1	167270838	167278445
1	167488547	167493797
2	167493797	167495768
7	167495768	167498166
8	167498166	167500598
9	167500598	167506708
3	167506708	167507911
2	167507911	167508390
1	167508390	167514350
1	167843192	167847882
1	167874342	167880013
1	168048630	168151810
1	168581705	168634270
2	168634270	168638027
3	168638027	168647104
2	168647104	168653829
1	168653829	168679916
1	170952312	170991363
1	171075068	171076391
1	171535047	171748780
1	172077265	172131569
2	172131569	172132666
1	172132666	172222566
2	172735904	172836399
1	173060767	173063179
3	173063179	173063389
4	173063389	173064490
11	173064490	173067495
10	173067495	173068211
9	173068211	173068262
2	173068262	173068463
1	173068463	173068467
1	173313035	173361029
1	173466974	173468519
1	173496254	173673926
1	173695580	173713206
2	173713206	174027375
1	174027375	174176624
1	174297609	174402368
2	174402368	174405158
1	174405158	174457198
1	174503382	174506423
1	174849961	174857914
2	174857914	174871187
1	174871187	174881366
1	176730214	176738117
1	176821807	176827109
1	176916511	176924205
2	176924205	176924899
1	176924899	176926033
2	176926033	176926556
5	176926556	176926933
6	176926933	176928252
7	176928252	176940697
1	176940697	176940811
1	177220369	177243352
1	177511282	177512932
1	177595331	177597151
2	177597151	177599938
1	177599938	177611528
1	177836523	177850224
1	177989461	177990945
1	178211524	178338610
1	178395125	178539031
2	178539031	178540561
1	178540561	178602163
1	179007836	179013423
2	179013423	179032334
1	179032334	179046936
1	179871788	179878664
1	181054074	181063378
1	181417109	181418317
1	182046713	182051688
2	182051688	182052162
1	182052162	182228470
1	182411618	182425419
1	183065293	183081113
2	183081113	183081352
3	183081352	183081355
4	183081355	183081366
5	183081366	183081367
6	183081367	183087405
5	183087405	183087407
4	183087407	183087422
2	183087422	183087451
1	183087451	183101199
1	183276164	183278578
1	183559820	183587975
2	183587975	183591244
1	183591244	183612394
1	184050339	184051921
1	185336978	185379909
2	185379909	185393300
1	185393300	185564993
2	185564993	185567314
1	185567314	185731223
2	185731223	185733098
3	185733098	185733352
2	185733352	185733577
1	185733577	185839646
4	185839646	185842009
3	185842009	185847926
1	185847926	185860265
2	185860265	185863517
1	185863517	185912515
2	185912515	185972752
3	185972752	185981956
4	185981956	185982727
5	185982727	185989155
4	185989155	185990377
3	185990377	185991078
2	185991078	186021648
1	186021648	186138955
2	186138955	186152482
1	186152482	186206616
2	186206616	186213763
1	186213763	186256217
1	186805826	186807091
1	186838019	186914210
1	187001959	187117397
2	187117397	187149660
1	187149660	187233979
1	187261219	187293847
2	187293847	187294778
4	187294778	187295821
2	187295821	187297986
1	187297986	187320829
2	187320829	187330954
3	187330954	187353623
4	187353623	187353840
6	187353840	187356191
4	187356191	187359115
3	187359115	187394747
2	187394747	187448048
3	187448048	187505288
2	187505288	187510791
3	187510791	187513156
4	187513156	187513215
3	187513215	187584244
5	187584244	187592364
6	187592364	187592657
7	187592657	187593758
8	187593758	187604620
7	187604620	187615085
8	187615085	187617323
10	187617323	187715199
11	187715199	187719766
10	187719766	187745063
9	187745063	187803966
8	187803966	187809352
7	187809352	187810199
4	187810199	187810478
3	187810478	187823580
2	187823580	187835170
1	187835170	187884674
2	187884674	187886002
1	187886002	187915951
1	187967807	187978794
3	187978794	187984282
4	187984282	188003456
5	188003456	188031476
6	188031476	188036884
5	188036884	188037441
7	188037441	188038628
8	188038628	188039770
7	188039770	188042398
6	188042398	188043864
4	188043864	188046088
5	188046088	188048192
3	188048192	188052547
2	188052547	188057595
3	188057595	188072141
2	188072141	188077261
1	188077261	188086110
1	188102143	188145217
1	188225729	188236966
2	188236966	188236989
3	188236989	188243174
4	188243174	188250190
3	188250190	188251966
2	188251966	188253049
1	188253049	188261835
1	188264680	188318734
1	188319283	188320503
1	188700036	188762630
1	188925052	188954476
1	188981294	189134568
1	189590608	189597774
1	189616237	189638488
1	189726451	189888415
1	189983338	189983668
2	189983668	189986050
3	189986050	189988086
2	189988086	189992781
1	189992781	189993306
1	190039595	190044143
2	190044143	190065587
3	190065587	190092375
2	190092375	190095692
3	190095692	190102939
8	190102939	190107549
9	190107549	190116387
10	190116387	190133873
9	190133873	190133875
6	190133875	190134702
5	190134702	190134703
2	190134703	190142375
1	190183023	190183066
2	190183066	190185251
1	190185251	190185283
1	190472655	190481687
1	190837330	190838734
1	191147324	191154968
1	191243080	191271509
1	191781794	191782684
1	191892800	191897200
2	191897200	191898151
3	191898151	191900885
2	191900885	191927641
3	191927641	191929899
4	191929899	191976819
1	191976819	191976999
1	192265651	192266862
1	192717156	192721514
1	192905254	192905573
1	193069200	193074564
2	193204702	193209527
1	193209527	193213877
1	193271678	193280600
2	193280600	193285727
1	193285727	193285922
1	193433534	193489203
2	193489203	193514061
3	193514061	193522550
4	193522550	193547047
3	193547047	193570098
2	193570098	193653520
1	193653520	193676328
2	193676328	193677235
3	193677235	193680033
2	193680033	193682368
1	193682368	193846835
1	194070387	194070767
2	194070767	194075326
3	194075326	194082752
2	194082752	194097653
4	194097653	194099918
5	194099918	194101609
4	194101609	194111012
3	194111012	194119842
4	194119842	194121185
5	194121185	194122648
4	194122648	194138918
1	194138918	194140966
2	194140966	194157865
3	194157865	194168299
4	194168299	194254531
5	194254531	194286966
4	194286966	194287158
3	194287158	194288166
2	194288166	194386077
1	194386077	194454288
1	194526471	194685639
1	194857460	194908856
2	194908856	194918455
3	194918455	194926884
1	194926884	194936135
3	194936135	194975846
4	194975846	194977757
5	194977757	194978246
6	194978246	194983118
7	194983118	194983337
8	194983337	194984098
9	194984098	194986902
10	194986902	194988264
11	194988264	194988479
12	194988479	194993072
13	194993072	194997658
14	194997658	194997771
17	194997771	194997796
18	194997796	194999756
19	194999756	195004814
20	195004814	195005520
21	195005520	195005549
22	195005549	195006454
23	195006454	195025053
22	195025053	195031211
23	195031211	195031966
24	195031966	195059832
25	195059832	195060951
26	195060951	195062807
25	195062807	195063101
27	195063101	195066235
26	195066235	195068235
27	195068235	195068695
26	195068695	195075439
25	195075439	195078925
24	195078925	195080687
23	195080687	195081319
22	195081319	195082994
20	195082994	195089556
19	195089556	195089652
21	195089652	195089653
29	195089653	195089856
28	195089856	195089940
29	195089940	195089966
30	195089966	195092486
33	195092486	195100122
32	195100122	195100653
31	195100653	195129192
30	195129192	195133856
28	195133856	195148205
29	195148205	195153393
27	195153393	195160949
25	195160949	195163711
19	195163711	195165287
18	195165287	195168372
17	195168372	195168376
13	195168376	195182982
12	195182982	195185070
11	195185070	195186581
10	195186581	195186771
9	195186771	195187683
8	195187683	195193635
7	195193635	195199868
6	195199868	195212037
7	195212037	195220008
6	195220008	195221853
4	195221853	195228425
3	195228425	195244422
4	195244422	195274102
3	195274102	195278200
2	195278200	195332697
1	195332697	195436395
1	195738086	195766887
2	195766887	195767107
3	195767107	195767131
4	195767131	195767139
5	195767139	195767143
6	195767143	195769894
5	195769894	195769897
4	195769897	195769906
3	195769906	195769966
2	195769966	195770144
1	195770144	195778020
1	195882014	195968848
1	196023411	196024627
1	196569006	196571017
2	196571017	196577117
1	196577117	196582349
1	196738880	196739236
3	196739236	196740259
4	196740259	196740977
5	196740977	196741716
6	196741716	196741875
7	196741875	196742448
7	196742448	196743944
6	196743944	196750332
5	196750332	196751817
4	196751817	196754444
3	196754444	196754612
1	196754612	196765231
1	196887052	196896230
1	197040116	197040309
2	197040309	197040336
3	197040336	197040372
4	197040372	197041904
3	197041904	197042037
2	197042037	197042136
1	197042136	197042300
1	197215222	197223208
1	197295301	197320763
2	197320763	197365481
1	197378049	197380463
1	197705075	197705327
2	197705327	197705368
3	197705368	197706854
2	197706854	197706985
1	197706985	197707100
1	197808393	197812030
1	198365160	198371615
1	198774133	198863600
1	198924789	198934596
1	199093796	199262355
1	199345711	199348566
3	199479459	199481377
2	199481377	199483771
1	199488425	199489541
1	199784793	199835239
1	199903347	199934485
1	200182977	200188892
1	200200378	200203268
1	200244450	200253041
1	200743271	200767732
2	200767732	200813724
1	200813724	200834012
2	200834012	200910134
3	200910134	200935187
2	200935187	200948830
1	200948830	200990829
2	202036514	202053826
1	202053826	202067049
1	202154269	202156525
1	202204481	202212021
1	202581889	202581978
2	202581978	202583639
1	202583639	202583716
1	202589558	202621867
1	202667406	202670282
1	203284665	203286029
1	203444971	203445653
1	203765769	203767389
1	204186230	204407370
1	204766250	204775640
1	204922611	204924040
2	204924040	204925806
1	204925806	205013599
2	205013599	205035920
1	205035920	205124381
1	205358882	205358968
2	205358968	205359997
1	205359997	205360051
1	205607052	205608586
2	205608586	205608619
3	205608619	205608658
4	205608658	205612187
3	205612187	205612231
2	205612231	205612259
1	205612259	205612772
1	205624502	205763497
3	205763497	205763570
4	205763570	205764096
5	205764096	205765349
6	205765349	205784356
7	205784356	205785706
8	205785706	205803247
9	205803247	205804262
8	205804262	205804943
7	205804943	205805949
5	205805949	205807156
4	205807156	205814725
3	205814725	205817763
1	205817763	205888722
2	205888722	205894247
1	205894247	205908611
2	205908611	205913262
1	205913262	205938851
2	205938851	205940118
1	205940118	205991690
1	206299457	206323920
1	206365585	206492294
2	206492294	206492331
3	206492331	206510145
5	206510145	206512423
6	206512423	206512982
7	206512982	206521228
6	206521228	206521802
4	206521802	206523545
3	206523545	206526434
2	206526434	206526445
1	206526445	206563741
1	206840755	206884716
1	207188300	207192596
1	208137197	208138178
2	208138178	208142224
3	208142224	208142236
4	208142236	208143485
5	208143485	208143946
6	208143946	208144437
7	208144437	208144677
8	208144677	208144679
9	208144679	208148236
10	208148236	208150607
9	208150607	208152594
8	208152594	208152598
7	208152598	208152620
6	208152620	208152798
5	208152798	208154268
4	208154268	208160874
3	208160874	208163033
2	208163033	208165120
1	208165120	208167406
1	208325276	208370942
1	208540737	208628704
1	208646146	208670753
4	208670753	208671369
5	208671369	208674614
4	208674614	208679147
3	208679147	208680239
1	208680239	208687402
1	208788822	208788866
2	208788866	208788878
3	208788878	208788882
4	208788882	208791631
3	208791631	208791691
2	208791691	208791764
1	208791764	208793886
1	208869521	208885992
2	208885992	208887499
3	208887499	208893959
3	208893959	208900726
2	208900726	208902064
1	208902064	208916934
